,name,invoice,營業地址,統一編號
5007,玟禾實業國際有限公司,28850018,臺北市松山區中崙里復興南路一段１號１４樓之４,28850018
5008,新食界國際事業股份有限公司,28896350,臺中市北屯區平田里遼陽北二街６９號１樓,28896350
5009,金慶水產股份有限公司,28922462,新北市新莊區昌平里００１鄰新北大道３段７號２１樓之６,28922462
5010,久能股份有限公司,28924095,新北市三重區中山里重新路３段１１１號７樓,28924095
5011,茗苑有限公司,29018459,高雄市三民區寶德里淵源街５號１４樓之１,29018459
5012,龍台營造股份有限公司,2920897,臺中市豐原區北陽里南陽路綠山巷１５９弄７號,2920897
5013,巨龍文化事業有限公司,4639585,臺北市內湖區西安里內湖路１段９１巷１０２弄１６號４樓,4639585
5014,至匯企業有限公司,5626664,新北市新莊區立德里和興街７５號４樓,5626664
5015,大森林景觀工程,66962668,桃園市平鎮區復旦里復旦路２段１５０巷２０５弄１１６號,66962668
5016,台飲事業有限公司,70473282,臺北市文山區順興里保儀路１２４號,70473282
5017,雅庭股份有限公司,70666491,桃園市新屋區新生里中興路６８號１樓,70666491
5018,華富工程有限公司,80158848,基隆市七堵區大華二路６７號,80158848
5019,楓格室內裝修設計工程有限公司,80618977,臺北市大同區光能里承德路二段８３之２號,80618977
5020,桃榮營造有限公司,84070021,桃園市中壢區中央里中山路８８號１１樓之７,84070021
5021,權億工程有限公司,84522290,臺中市北　區賴村里４鄰中清路１段３７２號３樓,84522290
5022,華肇有限公司,86071101,臺中市西　區忠明里長春街４３號,86071101
5023,育潔實業有限公司,89724226,南投縣南投市營北里２鄰下庄巷７―６號,89724226
5024,展召企業有限公司,89798681,桃園市桃園區大興里春日路９８７之１號２樓,89798681
5025,黃靜雄設計工作室,99496290,臺北市松山區介壽里民生東路５段３６巷８弄６號２樓,99496290
5026,誼霖葬儀禮品有限公司,12604151,新北市板橋區新海里新海路４２８號１樓,12604151
5027,允成新興企業有限公司,53634518,臺中市大甲區西岐里２鄰順帆路４１號,53634518
5028,寰盛實業有限公司,24329433,臺北市中山區聚盛里中山北路２段１０３號１１樓之２,24329433
5029,六國營造工程股份有限公司,54028194,臺北市萬華區錦德里西園路２段２８１巷６弄２５號,54028194
5030,升進玻璃有限公司,16694098,臺中市太平區新興里４鄰新光路６６－６號１樓,16694098
5031,崑鉞鋁業有限公司,54238516,桃園市平鎮區東勢里快速路一段２３７號,54238516
5032,華碩翻譯社,26368348,臺北市大安區大學里羅斯福路３段２９７號６樓之１,26368348
5033,華霖創新服務股份有限公司,24546543,臺北市大安區古莊里羅斯福路３段７７號６樓,24546543
5034,神采光電股份有限公司,54701599,新北市中和區中原里板南路６７１號１４樓,54701599
5035,捷豹聯合科技股份有限公司,12739783,臺中市大雅區西寶里６鄰昌平路４段４９０號,12739783
5036,逢甲新村冷熱冰,40529653,臺中市西屯區西平里華廈巷西２弄２２號,40529653
5037,京樂國際有限公司,54866466,新北市新店區青潭里北宜路２段５６巷１弄２號３樓,54866466
5038,潘斯克數位有限公司,53634974,臺中市西　區忠明里華美街３４８巷７―４號,53634974
5039,臺灣研凱資訊股份有限公司,52589135,臺北市大安區建安里忠孝東路４段２２１號１２樓,52589135
5040,通兆企業有限公司,16884251,桃園市平鎮區義興里延平路２段８５巷８號１樓,16884251
5041,慶淩國際股份有限公司,23653707,高雄市前鎮區興東里民權二路３７８號２０樓之１,23653707
5042,吉野仕國際股份有限公司,25059344,桃園市桃園區中信里１鄰國際路２段５１號,25059344
5043,皇景營造有限公司,25126596,臺北市大同區南芳里安西街１００號３樓,25126596
5044,紫雅國際有限公司,27334487,臺北市大安區建倫里敦化南路１段２３３巷３２號,27334487
5045,戶越室內裝修有限公司,27415066,臺中市北屯區水景里景賢三路１５號１樓,27415066
5046,家福傢俱有限公司,27585821,新北市三峽區龍埔里國光街３４６號６樓,27585821
5047,大統領展業有限公司,27699036,高雄市左營區菜公里民族一路９４８號１樓外櫃１一１,27699036
5048,(MONKEY PARTY)巴納納奇比有限公司,27699394,高雄市前金區草江里中華三路１５２號８樓之１,27699394
5049,潤築建設有限公司,27803208,新北市林口區西林里中山路１５７號１樓,27803208
5050,聯盛工程有限公司,27855535,苗栗縣竹南鎮中港里６鄰八德街３３號,27855535
5051,貴子坑開發事業有限公司,28227133,臺北市北投區中心里珠海路１８號２樓,28227133
5052,新世紀寰宇開發有限公司,28284730,高雄市三民區寶安里大順二路５５巷１１號,28284730
5053,逸揚國際股份有限公司,28399156,新竹市北　區西雅里中山路３４４巷２８弄２―１號２樓,28399156
5054,華升科技有限公司,28567625,新北市永和區秀和里永利路７７號５樓,28567625
5055,君藝有限公司,28789400,桃園市龜山區大同里３３鄰德明路７７巷２３號１樓,28789400
5056,雅鈞有限公司,28947029,桃園市龜山區大坑里南上路３５０巷５０號１樓,28947029
5057,喜客行家股份有限公司,29064447,臺北市松山區復源里八德路３段１５０號１樓,29064447
5058,氾宇企業有限公司,5073430,臺北市大安區龍生里和平東路２段１６３號４樓之１,5073430
5059,東洲樂器工廠股份有限公司,55830753,臺中市北　區賴明里１１鄰中清路１段６０２號１樓,55830753
5060,錦陽工程行,62964898,高雄市鳳山區一甲里南榮路２３０號１樓,62964898
5061,瑞晃企業股份有限公司,6385087,臺南市南　區大忠里大同路２段６４０巷８４號１樓,6385087
5062,潮流嚴選工作室,66971842,新北市永和區秀元里永元路４０巷２４號１樓,66971842
5063,台灣屋雅麗股份有限公司,70548468,臺北市中山區朱崙里長安東路２段１４２號３樓,70548468
5064,京杭室內裝修設計有限公司,80053886,臺北市松山區東光里南京東路５段５９巷２７弄１９號,80053886
5065,威旺國際科技股份有限公司,80128438,臺北市信義區黎平里和平東路３段２２３號１５樓,80128438
5066,瑋誠國際有限公司,80266261,臺北市松山區民生東路５段１０１號,80266261
5067,來日有限公司,80280539,臺北市中山區正義里南京東路１段８６號６樓之１,80280539
5068,維真興業有限公司,80733408,高雄市燕巢區深水里大成路１１１號１樓,80733408
5069,琥門科技有限公司,84488504,臺北市信義區安康里松德路１７１號１９樓之３,84488504
5070,逢誠有限公司,89484302,基隆市中正區港通里義一路８７號４樓之４,89484302
5071,光圜生物科技實業有限公司,89740324,高雄市左營區新光里立道路１１號１０樓之１,89740324
5072,亞瑞斯貿易有限公司,96985718,臺中市西　區忠誠里００７鄰臺灣大道２段５０１號１１樓之１,96985718
5073,宇順水產企業股份有限公司,97141239,高雄市苓雅區林華里廣西路８８號１樓,97141239
5074,時鮮農產有限公司,12432931,新北市中和區中原里橋安街３５號２樓,12432931
5075,活動科技有限公司,12655566,新北市樹林區圳安里俊英街２０８號１樓,12655566
5076,宮泰實業有限公司,12820566,臺北市中山區朱園里松江路１０１號１０樓,12820566
5077,宏仁聯合開發股份有限公司,20789151,臺北市中山區行政里松江路３６３號１２樓,20789151
5078,天王星演藝廳_尚敬企業社,26783859,宜蘭縣礁溪鄉大忠村１１鄰大忠路２８號,26783859
5079,住商不動產三重五華店_特利屋不動產經紀有限公司,29162708,新北市三重區五華里仁義街３４７號,29162708
5080,銅鑼灣養生會館,38722724,高雄市苓雅區人和里四維四路４號,38722724
5081,摩禾智慧科技股份有限公司,28142986,新北市板橋區景星里四川路一段２３號９樓之１,28142986
5082,薩摩亞商摩蒂威爾科技有限公司台灣分公司,53673589,臺北市內湖區西湖里瑞光路６０６號９樓,53673589
5083,宸樺水電工程行,26605519,桃園市楊梅區高上里梅高路二段３７１－１號１樓,26605519
5084,卡慕堤有限公司,42756984,雲林縣斗南鎮西岐里０３４鄰六合街２０號６樓,42756984
5085,展旭國際有限公司,45892505,臺南市東　區裕農里裕豐街２１４巷１１號１樓,45892505
5086,寶麗藍企業有限公司,53745325,臺北市北投區湖山里湖底路５６號,53745325
5087,(日式PUB)滿點複合式音樂餐廳,13252112,桃園市中壢區興國里永嘉街３６號１樓,13252112
5088,秉鉅工程股份有限公司,16109110,桃園市平鎮區南勢里南東路４８號５樓之１,16109110
5089,誠寬營造股份有限公司,16284025,臺北市內湖區寶湖里民權東路６段１６０號９樓之３,16284025
5090,速八科技股份有限公司- 台北分公司,16942787,新北市泰山區中山路２段９６７號９樓,16942787
5091,速八科技股份有限公司,16942787,新北市泰山區中山路２段９６７號９樓,16942787
5092,祥建股份有限公司,22327521,臺北市松山區復建里光復南路５８巷８―２號,22327521
5093,慶捷星科技股份有限公司,27534268,新北市板橋區新民里漢生東路２３巷３８號,27534268
5094,碩珞國際開發有限公司,27667463,基隆市仁愛區仁德里愛三路３２號１樓,27667463
5095,遠傳電信台中東勢門市(聯邑企業有限公司),28122855,苗栗縣苑裡鎮山腳里７鄰１９９號,28122855
5096,春嵐有限公司,28760298,新竹市香山區牛埔里東華路２０－１號,28760298
5097,50嵐綠茶_春嵐有限公司,28760298,新竹市香山區牛埔里東華路２０－１號,28760298
5098,蓮瑪仕古典藝術傢俱(蓮瑪仕貿易有限公司),29013308,高雄市鳳山區新樂里大明路１１１―１號１樓,29013308
5099,金太珠寶銀樓,6913545,高雄市楠梓區建昌里右昌街２３４號,6913545
5100,台灣衛博科技股份有限公司(TAIWAN  ON  LINE ),70378816,臺北市大同區大有里迪化街１段１２４號,70378816
5101,捷營精密有限公司,70729236,新北市新莊區昌信里中原路１２７號５樓之３,70729236
5102,菲凡服飾有限公司,7651920,臺北市大同區至聖里承德路３段１９４號,7651920
5103,麒驊數位科技有限公司,80056201,臺中市南　區長春里愛國街１３９號２樓,80056201
5104,京陞建設股份有限公司,80449353,臺北市士林區福中里大南路２８５巷９弄５號１樓,80449353
5105,鉅益科技股份有限公司,80464071,臺北市松山區中華里敦化北路１５５巷３號６樓,80464071
5106,金田資訊有限公司,84102023,臺北市中山區江寧里民權東路３段８８號１２樓之２,84102023
5107,雅瑟音響股份有限公司,84137819,臺北市中正區光復里開封街１段６５號,84137819
5108,科鈦電機股份有限公司,84311746,臺北市士林區德華里文林路６３５號１樓,84311746
5109,豐興實業有限公司,84817077,彰化縣彰化市向陽里崙平南路２０巷２１號,84817077
5110,合宏景觀工程設計有限公司,84870987,新北市樹林區中山里佳園路１段４１巷２２弄１１號１樓,84870987
5111,博達科技股份有限公司,86011033,新北市淡水區中正東路２段６９之１０號５樓,86011033
5112,佳新文化傳播事業有限公司,86277125,臺北市大安區全安里和平東路３段１０９號３樓,86277125
5113,歐麗盟國際事業有限公司,86509687,臺北市中山區聚盛里中山北路２段１０１號,86509687
5114,祝賀屋有限公司,89281242,高雄市前金區長生里文武二街２５號,89281242
5115,鋒基國際有限公司,89951262,新北市土城區永寧里中央路三段１６９號１樓,89951262
5116,仁橋有限公司,96929391,臺南市北　區和順里西門路３段１５９號６樓之１,96929391
5117,銳展實業有限公司,97026202,桃園市桃園區中原里泰昌一街６９號７樓,97026202
5118,力霸房屋( 永吉加盟店 ),97469331,臺北市信義區松光里忠孝東路５段５０８號４樓,97469331
